Target,Prediction,Prediction_SRPPHAT,Prediction_MUSIC,T60,SNR,Signal Type
69.0,68.70134934625189,68.7541411303324,68.31076310145751,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
50.0,49.7660848428882,50.36761975106001,50.98584527969553,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
26.0,27.251241146579535,26.063090604859998,25.918266154440648,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
39.0,37.158923427972915,46.07209473089923,38.31661201516592,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
18.0,17.963451399844704,18.011043488983525,18.001492014894428,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
45.0,44.96874641462473,46.03594068231781,46.24015712566976,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
28.0,28.163158945018623,27.976729294616238,27.466461658087553,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
6.0,6.606201307019952,7.324095207939022,7.515392908813711,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
8.0,7.572749124640529,7.9715952712930696,8.045909562807143,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
12.0,11.333667861440086,11.787779951582845,11.945998525035504,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
15.0,14.685805258404834,14.849075521580826,14.985565393746263,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
60.0,60.05094250616961,59.28974880942886,59.11532765604881,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
64.0,64.86524131729885,63.329033496390544,63.39083353318168,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
50.0,49.74302591444784,50.232665381147235,50.59293215583597,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
58.0,57.92207445844989,57.92802151588818,57.89204537271253,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
44.0,42.95344392207526,44.383097524794316,44.656073942077896,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
70.0,71.0,70.05796220156009,69.83207261540716,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
2.0,0.27776109861442927,1.549798364594745,1.5940877422940487,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
68.0,67.9516272438121,67.83282550082404,67.94109703384348,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
68.0,68.05519272545226,67.8984592492456,67.4064960302271,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
52.0,51.90348236743141,52.30323327607305,52.32151052684235,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
39.0,38.7951914622566,39.26303171013243,39.86894589883322,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
68.0,67.89431838737109,67.68836232373984,66.81949508073659,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
8.0,6.751648411281031,7.618983407346678,7.633411589392045,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
9.0,8.899413948664499,9.222798102643877,9.432844539163419,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
11.0,10.154490121983985,10.889896793055634,11.031686328088302,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
14.0,12.87401833668843,13.72700093574136,13.915039375979722,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
51.0,50.76224511106187,51.36176125326463,51.856331263533704,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
29.0,28.5818498496788,28.850262395912694,28.952724413331268,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
9.0,8.020329913856372,8.914830354754242,8.94300128687902,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
50.0,49.9399764378576,50.32200293651164,50.764183565733205,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
1.0,0.9564493809881331,1.138616646455129,0.9537335034960439,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
20.0,20.382915484598666,19.749333324031287,19.920284639178597,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
59.0,58.84649503313029,58.44425052300122,58.345599141220774,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
34.0,34.79033789689906,34.315545024453726,33.35904503872944,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
2.0,0.0,2.2425546117854096,2.1381413136112597,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
64.0,64.24358145808944,62.93905649531308,63.1030911643302,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
24.0,25.20840186268952,24.02381669592307,23.205630493655544,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
61.0,60.94600594831444,60.25319047721869,59.460400799312566,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
56.0,56.427672542850964,55.69542060495819,55.68742163403516,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
14.0,13.531000448870461,13.900068062012776,14.478785670944582,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
22.0,22.252014955046544,21.88506484237834,21.955561961175736,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
30.0,30.417339012958237,25.748207875866854,29.388854968309744,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
56.0,56.66831428033006,55.73262058582169,55.65021732475144,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
56.0,56.41910301676646,55.11998005914187,55.432472338578975,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
4.0,2.3735288307328424,3.637723721588127,3.9482549318703,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
5.0,3.9037977996455693,5.266471094500763,6.023892367527939,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
56.0,56.68341273304268,55.5441321475104,55.7928885013104,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
4.0,2.760279847381794,3.769431082457953,4.848325930350395,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
63.0,62.95535458939798,62.35131675378625,62.01509893171868,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
20.0,20.21306167706667,19.81352519893214,19.871969621066643,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
31.0,31.629514685026813,30.48000791895464,30.775424654807505,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
4.0,1.3015197765440694,3.8258384330873683,3.932859590829179,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
16.0,15.814410403649207,16.151823038604494,16.06690184114419,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
43.0,42.35482743129302,43.75909944526579,43.93510194076855,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
33.0,32.96690040937693,33.45068750218285,33.07355555033381,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
21.0,21.31198639753872,20.98669018987701,20.616328003723247,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
13.0,11.793867399134667,12.767185532036663,13.13949680123587,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
8.0,7.719664147949928,8.138626867282921,8.67764757679072,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
20.0,20.26939696513986,19.71568427685909,19.761920495762215,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
2.0,0.38367782361280967,1.9384845390953553,2.0789659785565244,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
32.0,32.908531772932136,32.318768073555304,32.195928068523315,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
35.0,35.09471609563925,35.36636758893375,34.488557672261074,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
15.0,14.412327269304827,14.839366183127359,15.070701155947582,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
30.0,30.197682190974895,30.341445165654715,30.23849153501562,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
17.0,16.874176399216115,17.08811760441322,17.033802591605735,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
15.0,14.509965191533176,14.885516433631446,14.985999068084936,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
4.0,3.3091203305002637,3.675835488666595,4.713479142403944,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
11.0,10.559108045358263,11.40477776732215,11.483183337247704,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
16.0,15.789576912589398,16.171834749416412,16.33420792152421,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
31.0,31.75864775942713,30.867880154711557,30.003966940405483,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
