Target,Prediction,Prediction_SRPPHAT,Prediction_MUSIC,T60,SNR,Signal Type
71.0,2.37937629643538,71.0,71.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
40.0,38.488082708907015,39.9168787843578,40.25367232437197,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
59.0,58.9232856798694,58.68279220695463,58.21685941699907,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
70.0,69.13094163252629,69.82858675235452,69.90223402812411,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
33.0,33.773480545092305,33.960531742894126,33.283478029872875,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
6.0,1.326124165784302,5.817920429571692,5.923512590298078,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
33.0,32.726492077271494,32.99662430217373,32.784899741645226,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
8.0,7.204034159551614,7.869846317838832,8.07294443019018,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
24.0,23.99691499643226,24.054560432503592,23.260720655534577,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
10.0,9.38086902535848,9.742969240295023,10.075612930794719,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
20.0,20.38465743346468,19.954751101338967,20.0085001052011,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
68.0,68.25435520484143,67.90473331956271,67.36128846526958,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
29.0,29.20012216742652,28.961728390064987,28.716342388920594,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
20.0,19.9813912402314,19.6942377411946,19.216571576419373,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
36.0,36.59318729697618,35.94286546765643,36.44583486546343,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
55.0,55.38524693776501,54.94884718921633,54.99585979910369,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
50.0,49.17916992691785,50.21427694566206,50.7928319433057,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
8.0,6.784346583442154,9.753640638573875,9.578941466361096,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
63.0,63.171111614106394,62.383273553811286,62.374708690129935,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
50.0,49.60925755904291,50.77379549446174,50.63866471046021,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
44.0,43.93887349642719,45.08385224967442,44.48888329218896,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
37.0,35.745357404199396,37.00816371278886,36.79752279480686,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
14.0,14.01192281393082,14.343638149114671,14.544281872560761,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
69.0,68.52654173602022,68.49825690405338,68.64406076102223,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
22.0,21.930937562198118,22.425669055784155,22.00141071749227,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
8.0,7.880110157213137,8.254656359829678,7.992970820507484,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
35.0,34.54923765331983,35.008113349010586,35.18613257364759,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
1.0,0.7780489593954585,0.7552806622623698,0.8126682614771231,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
69.0,69.81531471539202,68.86112636221785,69.10577674878056,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
24.0,23.914751026967352,23.832082128309438,23.888706185520356,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
69.0,68.96794819770548,68.7471866348076,69.176274753757,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
70.0,68.88460692716598,69.22960141978697,69.19781421740392,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
38.0,37.36379058613121,38.15685353479558,38.11115957506917,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
33.0,34.31907797747256,33.47337326914037,32.90658852407762,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
25.0,24.1137698354451,24.71800141737687,24.55347448943093,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
49.0,48.81021446236381,49.13466772441195,49.25420426859483,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
42.0,42.02091258659779,42.665860651403875,44.07611107229014,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
0.0,69.05592595055468,0.2507543582226095,0.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
58.0,58.39097431901078,57.818491399709366,57.265459857269214,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
7.0,5.576103420081626,6.831385532524507,7.138213371521953,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
40.0,38.68175790436699,40.311843418796755,40.11621750949852,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
69.0,69.46007993331564,68.83626451465699,69.34015275112115,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
3.0,1.5234043204044365,1.8333475285514595,2.9923002890386354,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
37.0,36.38110405013679,36.91393521808985,36.9364406316088,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
30.0,30.681358907585533,25.97145407095101,26.38866804957629,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
11.0,10.580907740637109,10.885948471166174,10.989951644634761,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
62.0,62.35820483571665,61.67764287109446,61.68870427318078,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
2.0,1.5146761950459653,0.307712686851678,1.0289685265947512,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
59.0,58.72571084841391,58.194724624626964,57.98083497764088,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
14.0,13.72667383909278,13.845317526211357,14.100869326009844,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
39.0,38.59654216877745,39.30111674339826,39.21198372921219,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
22.0,22.361700386438386,22.972837522092664,22.27036918689827,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
28.0,27.566846664646178,27.566974189238426,26.793258935429918,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
45.0,44.789411775067244,45.400379813297924,45.69809672463931,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
