Target,Prediction,Prediction_SRPPHAT,Prediction_MUSIC,T60,SNR,Signal Type
15.0,12.368108614874895,14.827008206124981,14.996135905005717,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
18.0,19.285567528867894,18.10601243491467,18.04979198888933,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
29.0,29.530484542472372,28.952168346821168,26.222573398616554,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
49.0,48.96757330926218,49.344855445723724,49.852204562952096,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
63.0,66.43754154706377,60.275880129672636,61.90177302055556,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
67.0,63.60463813821809,66.98409407556571,65.36167332077487,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
47.0,42.97957220496645,47.70672673009446,47.9545042637489,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
3.0,5.7242558093568885,2.6166892616540856,2.714818230658883,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
21.0,23.508559462647842,20.78937979886066,20.83067354527413,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
31.0,30.913138362979176,30.412806064081327,30.226880964544495,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
71.0,2.557771225362223,71.0,71.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
14.0,12.216959501054607,13.955580728014871,14.519188784241093,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
58.0,58.02218641552597,57.85516856095823,57.408179619223375,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
62.0,64.40906347590727,60.803188092672315,60.685990531263236,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
2.0,6.085683812718312,2.0144927578278984,1.9927982624381368,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
14.0,12.411655786556263,14.02975852053938,14.101175712273799,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
40.0,41.00164021360878,40.68234206386531,41.01347356618833,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
15.0,15.340202048598526,15.073828281404696,14.984336071932582,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
50.0,47.18292128960407,50.32885671002435,50.43254729596375,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
31.0,39.25843111142804,30.97766817798827,30.136286356812718,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
45.0,41.079198102894885,46.43268642799008,46.84584288060375,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
47.0,47.9243363816897,47.63314081061708,47.88090163862841,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
14.0,12.181357929260995,14.573676239008563,14.308445956049834,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
48.0,46.74533222796772,48.865540435082394,48.96145141729271,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
63.0,60.8283732637248,62.218954759605126,62.01144635503497,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
1.0,4.743075163090499,1.0223995695962107,1.2145545943717706,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
16.0,16.333674075584607,16.029498929850455,15.984261278857709,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
71.0,69.80827649486102,70.88434230788103,71.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
46.0,46.63131759258846,46.27056304971656,47.57585713755134,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
22.0,18.64408978298303,21.95556776377837,21.87824507779802,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
71.0,70.94449538651088,71.0,70.69066728328875,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
40.0,43.00837797422112,40.91051347511404,40.4070123416093,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
56.0,56.87448131710261,55.961191408959664,55.863350107384214,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
8.0,8.126790592635666,8.18352563987109,8.427186828364958,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
23.0,28.071193752797512,23.393684925593615,23.232632072948057,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
15.0,16.048514978573024,14.910403761808542,14.792792196116272,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
21.0,19.936967300662793,20.82922669011411,20.499998987888453,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
23.0,23.17960273390944,23.007877965060388,22.91841475953991,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
60.0,67.09813176605005,59.48627405714821,59.200687367755194,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
44.0,40.10293398973041,44.21697797929639,44.26184009643913,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
63.0,63.89210698409251,62.941843722987244,62.970368524425275,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
