Target,Prediction,Prediction_SRPPHAT,Prediction_MUSIC,T60,SNR,Signal Type
1.0,1.0623336516212687,0.9163848380050874,2.956490210931808,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
68.0,68.05826859918892,67.48741371245059,67.41872375218102,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
3.0,2.9625602326214144,2.747069384141664,2.8648785471518905,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
63.0,63.0812556036552,62.378979991590725,62.33033718933421,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
32.0,32.2606407345597,32.156766686208925,31.829097092919916,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
40.0,40.03674654258397,40.47952851088756,40.19001757838632,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
3.0,3.0486929049044518,2.8243094775712345,3.5943553721526222,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
64.0,64.229599826237,63.34043073643731,63.10280833143905,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
15.0,14.84954898969066,14.939098787263488,14.98357473608668,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
37.0,36.99709508200654,45.9246104982558,36.698037864127045,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
60.0,60.070166147355465,59.49428291225738,59.12826997759748,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
3.0,2.942827763017469,2.7038473709210087,2.901542016510007,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
51.0,51.002717599609866,51.18610559854299,51.6018195743386,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
12.0,11.786304711251352,11.660233528081879,12.009139809649794,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
0.0,0.0,0.0,70.28425086072868,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
70.0,70.17373021962118,70.29205644781703,70.30258146993003,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
47.0,46.97830459992119,47.57230440709338,47.89237923476022,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
18.0,18.05366797778451,17.993902570974818,17.99455487846458,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
44.0,43.991721368009706,44.66343189327152,45.25916995352605,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
2.0,1.979052160948759,1.7863243998465963,2.19128972099338,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
21.0,20.829665233155225,20.777801316182188,20.678891111445804,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
70.0,69.85688045725507,69.88637350596295,69.9687110328909,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
10.0,9.857498780274064,9.833408748038773,9.922957606769769,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
3.0,3.216416424738033,3.4690536873530657,3.5483502356780567,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
6.0,5.766597408088299,5.931284112132741,5.96769496325036,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
28.0,28.112316387801933,28.153161692865194,27.95282863552979,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
4.0,3.9153068485761375,3.815167159981128,4.502343611166006,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
6.0,5.9603258005661175,6.260815476254711,7.158923630153087,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
67.0,67.02420880395604,66.53382332941968,66.66410414119792,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
51.0,51.05212384922883,51.38215232568251,51.70102665339024,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
32.0,32.00537611848894,26.298774212846663,30.934149031602843,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
24.0,24.184794589480084,24.33699935625513,24.003283473072436,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
12.0,12.045876156350758,12.173577194365626,12.071808089220236,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
57.0,57.05184492463278,56.74539106445464,56.59184082086864,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
23.0,23.13677273869785,23.181769322102646,22.813775217092484,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
58.0,57.96087718722825,57.75593587856609,57.39901297952983,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
2.0,1.6863166817172792,1.6717968515431458,4.12986787362664,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
70.0,70.09159368130767,70.33358521244266,69.23447792937675,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
0.0,0.04215209865787683,0.0,0.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
45.0,44.85736818572961,45.476176249888226,47.788403934794324,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
59.0,58.88654950893441,58.62972130471759,58.36816607702244,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
38.0,37.805990745218665,37.76612078918828,37.829635110154186,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
43.0,42.89543507684977,46.37159020415003,44.34717186386443,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
33.0,33.04681311091257,33.25705224791184,32.4005387563741,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
4.0,3.2459559570031,2.8078046653430593,5.076654831312058,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
44.0,43.9102215876968,44.886011735764725,46.13358833103897,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
14.0,14.003076701540845,13.982372201847964,14.008095847881533,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
24.0,24.023630434983804,23.97756971607898,23.81116370868104,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
48.0,48.027860474211664,48.51424286005975,48.72380919845924,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
