Target,Prediction,Prediction_SRPPHAT,Prediction_MUSIC,T60,SNR,Signal Type
54.0,54.035696292645056,53.99761152607325,53.998443264712165,"tensor([[0.1300]], dtype=torch.float64)",tensor([-255]),['n']
61.0,61.00662528517446,60.76080939124691,60.57641083461861,"tensor([[0.1300]], dtype=torch.float64)",tensor([-255]),['n']
51.0,51.01308797920238,51.19011567562347,51.48356026339343,"tensor([[0.1300]], dtype=torch.float64)",tensor([-255]),['s']
40.0,40.04991287356058,40.08515576120199,40.18173506304336,"tensor([[0.1300]], dtype=torch.float64)",tensor([-255]),['n']
34.0,33.90004414414631,34.09247877515122,33.96956304778551,"tensor([[0.1300]], dtype=torch.float64)",tensor([-255]),['s']
9.0,8.874252900232568,8.650387215065134,8.882581172341682,"tensor([[0.1300]], dtype=torch.float64)",tensor([-255]),['n']
59.0,59.06249373352021,58.80737649354188,58.86033457088435,"tensor([[0.1300]], dtype=torch.float64)",tensor([-255]),['s']
9.0,8.897377512739626,8.858788445780798,8.988167414287702,"tensor([[0.1300]], dtype=torch.float64)",tensor([-255]),['s']
3.0,3.0838666658365095,2.7762867863070957,2.9052886591351914,"tensor([[0.1300]], dtype=torch.float64)",tensor([-255]),['s']
20.0,19.903444937676774,20.101786191033213,20.06407975756237,"tensor([[0.1300]], dtype=torch.float64)",tensor([-255]),['n']
31.0,31.10654406718768,31.245538357376628,31.07232311946983,"tensor([[0.1300]], dtype=torch.float64)",tensor([-255]),['n']
9.0,8.888076218670534,8.9006632600018,8.993421292504387,"tensor([[0.1300]], dtype=torch.float64)",tensor([-255]),['s']
0.0,0.0,0.0,0.017140987207300937,"tensor([[0.1300]], dtype=torch.float64)",tensor([-255]),['s']
19.0,19.081714858170656,19.028031318842213,19.016467126218103,"tensor([[0.1300]], dtype=torch.float64)",tensor([-255]),['n']
32.0,31.89663132576112,32.207197515366424,31.32082364939388,"tensor([[0.1300]], dtype=torch.float64)",tensor([-255]),['s']
66.0,65.97062497648831,65.62850935001332,65.65303286547181,"tensor([[0.1300]], dtype=torch.float64)",tensor([-255]),['n']
21.0,20.921498326373346,21.12759483899442,21.140127783082786,"tensor([[0.1300]], dtype=torch.float64)",tensor([-255]),['n']
15.0,15.048917987358612,14.897858719078705,14.986851689888015,"tensor([[0.1300]], dtype=torch.float64)",tensor([-255]),['s']
9.0,8.997006858851584,8.871124675145373,8.97483591758554,"tensor([[0.1300]], dtype=torch.float64)",tensor([-255]),['s']
12.0,11.874012075908537,11.652473203297268,11.934476660327775,"tensor([[0.1300]], dtype=torch.float64)",tensor([-255]),['s']
47.0,47.044213628906235,47.267081931369,47.26579094096256,"tensor([[0.1300]], dtype=torch.float64)",tensor([-255]),['n']
42.0,41.987191209661944,42.43675719256555,42.318602756580546,"tensor([[0.1300]], dtype=torch.float64)",tensor([-255]),['n']
63.0,62.981948025196424,62.594882132110406,62.29479499537833,"tensor([[0.1300]], dtype=torch.float64)",tensor([-255]),['s']
39.0,39.122959629888605,39.14605904552782,39.45227462042107,"tensor([[0.1300]], dtype=torch.float64)",tensor([-255]),['n']
71.0,70.85353121820172,70.97514495841745,71.0,"tensor([[0.1300]], dtype=torch.float64)",tensor([-255]),['n']
3.0,2.937182087637165,2.6855601798515814,2.9505400374780795,"tensor([[0.1300]], dtype=torch.float64)",tensor([-255]),['s']
69.0,68.85858028327166,68.74453554198021,68.90586527561692,"tensor([[0.1300]], dtype=torch.float64)",tensor([-255]),['n']
36.0,36.026373488801,36.082445430318806,35.924634850600604,"tensor([[0.1300]], dtype=torch.float64)",tensor([-255]),['s']
22.0,21.779235202991902,22.232043004573416,22.23332930329967,"tensor([[0.1300]], dtype=torch.float64)",tensor([-255]),['n']
23.0,22.97400499384892,23.120518052833084,22.97188125927874,"tensor([[0.1300]], dtype=torch.float64)",tensor([-255]),['n']
38.0,37.960925667999824,38.043796584508016,38.00924721485409,"tensor([[0.1300]], dtype=torch.float64)",tensor([-255]),['s']
36.0,36.40248149075732,36.104669758610754,35.27857306604873,"tensor([[0.1300]], dtype=torch.float64)",tensor([-255]),['s']
