Target,Prediction,Prediction_SRPPHAT,Prediction_MUSIC,T60,SNR,Signal Type
52.0,52.45304735257107,51.890991115727836,52.089306139093026,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
9.0,9.973044028145686,9.418510557633622,9.757326867262073,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
42.0,43.16973661461059,43.30907097831541,42.99975768974792,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
7.0,7.966422468768055,7.603109749415475,7.639019126053535,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
13.0,13.090065332002427,12.90599579235502,12.910463618455607,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
27.0,28.084410633295324,27.116460261896385,27.341622355363203,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
2.0,2.493844478791557,13.039662744341472,3.235137120255876,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
13.0,15.096032889352534,13.114508406086333,13.526213857429639,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
49.0,49.23271694483715,49.47256755423201,49.85058944876352,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
17.0,25.228624915875784,17.086865523113342,17.031050054305748,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
17.0,25.238598596335912,16.783038466360328,16.911154649957474,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
67.0,67.33009035216861,66.68404655213,66.28129784814463,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
24.0,22.971580204005136,23.475871849037116,23.852572762540593,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
59.0,59.402178947327485,58.35081876592622,58.02765507893533,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
66.0,65.6262656706688,65.50990362785494,64.57630969430512,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
65.0,63.62470809426733,64.09162018300935,62.13164485521181,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
60.0,61.95016278172652,59.37558355240621,59.18592672913045,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
18.0,19.013377378254575,18.12612899616763,18.028321274825593,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
27.0,26.154118693889295,26.97637182103497,27.051783381723062,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
3.0,1.7713846883788233,2.860755757554153,2.97027956990257,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
66.0,67.2696558877291,65.32934364224127,64.9194219802694,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
0.0,69.89319709343957,0.22780843827129552,0.10690935574768318,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
18.0,16.70071866899317,17.877889707526936,17.98751278558767,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
4.0,5.826861395964102,3.9155728597151658,3.4694844422591995,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
47.0,47.832628758704786,47.59131749241084,47.690591020798436,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
46.0,46.9590934467148,46.377793431018574,46.83653145164506,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
3.0,4.4234535749684945,3.323658360705387,3.6844245550354944,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
7.0,7.021211226960498,6.833959721261587,7.012557850442612,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
9.0,10.640229046295149,9.206504511422033,9.636248433963235,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
45.0,45.58439916037897,45.44493864178501,46.45478868527376,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
32.0,31.481754332925544,31.96007583158543,31.610636578638786,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
42.0,42.67298273913843,45.717740617989726,43.91805721785378,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
7.0,8.764147908293543,7.535880751261232,6.751460220258905,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
27.0,26.110377313168016,26.574874836629963,26.22709085613607,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
47.0,47.287978381605114,47.7418361835723,48.55923427251817,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
10.0,8.786533446148542,9.602009321539585,9.94173099811218,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['s']
59.0,60.11745034453615,58.362668667063765,58.22639790744703,"tensor([[0.5000]], dtype=torch.float64)",tensor([-255]),['n']
